,Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Payment Method,Frequency of Purchases,Date,IQR_Purchase Amount (USD),IQR_Previous Purchases
143,144,30.0,Male,Coat,Outerwear,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,PayPal,Quarterly,2020-02-10 03:50:49.705052577,48.0,25.0
144,145,19.0,Male,Shoes,Footwear,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,Cash,Monthly,2020-02-10 10:35:14.388304693,43.0,25.0
145,146,24.0,Male,Jewelry,Accessories,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,Debit Card,Quarterly,2020-02-10 17:19:39.071556809,95.0,44.0
146,147,52.0,Male,Skirt,Clothing,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,Venmo,Fortnightly,2020-02-11 00:04:03.754808925,30.0,21.0
147,148,63.0,Male,Shoes,Footwear,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,Fortnightly,2020-02-11 06:48:28.438061041,64.0,31.0
148,149,37.0,Male,Gloves,Accessories,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,Debit Card,Annually,2020-02-11 13:32:53.121313157,90.0,47.0
149,150,44.022402159244265,Male,Pants,Clothing,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,PayPal,Monthly,2020-02-11 20:17:17.804565273,76.0,32.0
150,151,35.0,Male,Boots,Footwear,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,Debit Card,Every 3 Months,2020-02-12 03:01:42.487817389,96.0,17.0
151,152,28.0,Male,Sunglasses,Accessories,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,Venmo,Annually,2020-02-12 09:46:07.171069505,47.0,3.0
152,153,30.0,Male,Shirt,Clothing,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,Venmo,Annually,2020-02-12 16:30:31.854321620,62.0,42.0
153,154,69.0,Male,Hoodie,Clothing,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,Debit Card,Annually,2020-02-12 23:14:56.537573736,55.0,22.0
154,155,41.0,Male,Dress,Clothing,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,Venmo,Quarterly,2020-02-13 05:59:21.220825852,98.0,21.0
155,156,63.0,Male,Socks,Clothing,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,Bank Transfer,Quarterly,2020-02-13 12:43:45.904077968,77.0,30.5
156,157,35.0,Male,Shorts,Clothing,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,Debit Card,Annually,2020-02-13 19:28:10.587330084,26.0,40.0
157,158,36.0,Male,Hat,Accessories,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,Bank Transfer,Fortnightly,2020-02-14 02:12:35.270582200,68.0,1.0
158,159,25.0,Male,Shirt,Clothing,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,Bank Transfer,Monthly,2020-02-14 08:56:59.953834316,62.0,50.0
159,160,58.0,Male,Gloves,Accessories,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,Bank Transfer,Every 3 Months,2020-02-14 15:41:24.637086432,66.86180836707152,39.0
160,161,27.0,Male,Gloves,Accessories,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,Venmo,Monthly,2020-02-14 22:25:49.320338548,23.0,34.0
161,162,65.0,Male,Backpack,Accessories,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,Venmo,Fortnightly,2020-02-15 05:10:14.003590664,49.0,29.0
162,163,54.0,Male,Sunglasses,Accessories,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,PayPal,Bi-Weekly,2020-02-15 11:54:38.686842780,74.0,31.0
163,164,54.0,Male,Skirt,Clothing,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,Debit Card,Weekly,2020-02-15 18:39:03.370094896,62.0,8.0
164,165,59.0,Male,Handbag,Accessories,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,Credit Card,Fortnightly,2020-02-16 01:23:28.053347012,65.0,5.0
165,166,42.0,Male,Handbag,Accessories,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,Cash,Monthly,2020-02-16 08:07:52.736599128,60.0,35.0
166,167,46.0,Male,Sneakers,Footwear,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,Cash,Monthly,2020-02-16 14:52:17.419851243,31.0,30.0
167,168,33.0,Male,Gloves,Accessories,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,Credit Card,Every 3 Months,2020-02-16 21:36:42.103103359,27.0,14.0
168,169,34.0,Male,Shoes,Footwear,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,Cash,Fortnightly,2020-02-17 04:21:06.786355475,80.0,5.0
169,170,27.0,Not Specified,Jacket,Outerwear,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,PayPal,Every 3 Months,2020-02-17 11:05:31.469607591,30.0,3.0
170,171,52.0,Male,Shirt,Clothing,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,Venmo,Bi-Weekly,2020-02-17 11:05:31.469607591,25.0,46.0
171,172,29.0,Male,Shorts,Clothing,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,Credit Card,Weekly,2020-02-18 00:34:20.836111823,35.0,4.0
172,173,54.0,Male,Jewelry,Accessories,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,Credit Card,Bi-Weekly,2020-02-18 07:18:45.519363939,67.0,42.0
173,174,25.0,Male,Hat,Accessories,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,Cash,Annually,2020-02-18 14:03:10.202616055,46.0,30.0
174,175,41.0,Male,Shoes,Footwear,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,Venmo,Annually,2020-02-18 14:03:10.202616055,35.0,37.0
175,176,53.0,Male,Coat,Outerwear,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,Bank Transfer,Annually,2020-02-19 03:31:59.569120287,86.0,2.0
176,177,53.0,Male,Backpack,Accessories,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,Credit Card,Quarterly,2020-02-19 10:16:24.252372403,81.0,30.0
177,178,21.0,Male,Hoodie,Clothing,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,Bank Transfer,Monthly,2020-02-19 17:00:48.935624519,42.0,47.0
178,179,61.0,Male,Skirt,Clothing,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,PayPal,Quarterly,2020-02-19 23:45:13.618876635,43.0,21.0
179,180,44.022402159244265,Male,Boots,Footwear,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,Bank Transfer,Fortnightly,2020-02-20 06:29:38.302128750,31.0,9.0
180,181,51.0,Male,Sandals,Footwear,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,Debit Card,Fortnightly,2020-02-20 13:14:02.985380866,81.0,12.0
181,182,32.0,Male,Pants,Clothing,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,Bank Transfer,Weekly,2020-02-20 19:58:27.668632982,61.0,4.0
182,183,38.0,Male,Gloves,Accessories,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,Debit Card,Annually,2020-02-21 02:42:52.351885098,96.0,10.0
183,184,58.0,Male,Skirt,Clothing,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,Credit Card,Weekly,2020-02-21 09:27:17.035137214,29.0,26.0
184,185,44.022402159244265,Male,Sneakers,Footwear,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,Cash,Fortnightly,2020-02-21 16:11:41.718389330,33.0,40.0
185,186,46.0,Male,T-shirt,Clothing,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,Bank Transfer,Fortnightly,2020-02-21 22:56:06.401641446,32.0,34.0
186,187,39.0,Male,Backpack,Accessories,Idaho,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,Debit Card,Annually,2020-02-22 05:40:31.084893562,56.0,31.0
187,188,19.0,Male,Shoes,Footwear,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,Bank Transfer,Bi-Weekly,2020-02-22 12:24:55.768145678,94.0,1.0
188,189,50.0,Male,Hoodie,Clothing,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,Bank Transfer,Bi-Weekly,2020-02-22 19:09:20.451397794,53.0,5.0
189,190,36.0,Male,Blouse,Clothing,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,Credit Card,Weekly,2020-02-23 01:53:45.134649910,82.0,4.0
190,191,65.0,Male,Coat,Outerwear,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,Venmo,Quarterly,2020-02-23 08:38:09.817902026,70.0,48.0
191,192,64.0,Not Specified,Hat,Accessories,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,Cash,Every 3 Months,2020-02-23 08:38:09.817902026,76.0,29.0
192,193,46.0,Male,Shoes,Footwear,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,PayPal,Bi-Weekly,2020-02-23 22:06:59.184406258,29.0,12.0
193,194,36.0,Male,Belt,Accessories,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,Venmo,Annually,2020-02-24 04:51:23.867658374,100.0,29.0
194,195,51.0,Not Specified,Backpack,Accessories,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,Debit Card,Quarterly,2020-02-24 11:35:48.550910490,94.0,15.0
195,196,51.0,Male,Jacket,Outerwear,Idaho,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,Credit Card,Monthly,2020-02-24 18:20:13.234162606,25.0,34.0
196,197,44.022402159244265,Male,Boots,Footwear,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,Credit Card,Fortnightly,2020-02-25 01:04:37.917414721,88.0,41.0
197,198,59.0,Male,Scarf,Accessories,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,Credit Card,Monthly,2020-02-25 07:49:02.600666837,78.0,41.0
198,199,57.0,Male,Jewelry,Accessories,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,Credit Card,Fortnightly,2020-02-25 14:33:27.283918953,45.0,39.0
199,200,54.0,Male,Hat,Accessories,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,Cash,Weekly,2020-02-25 21:17:51.967171069,73.0,32.0
200,201,25.0,Male,Dress,Clothing,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,Venmo,Monthly,2020-02-26 04:02:16.650423185,62.0,29.0
201,202,69.0,Male,Blouse,Clothing,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,Bank Transfer,Annually,2020-02-26 10:46:41.333675301,22.0,15.0
202,203,57.0,Male,Hat,Accessories,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,Venmo,Annually,2020-02-26 17:31:06.016927417,38.0,33.0
203,204,70.0,Male,Scarf,Accessories,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,Bank Transfer,Weekly,2020-02-27 00:15:30.700179533,38.0,18.0
204,205,24.0,Male,Sneakers,Footwear,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,Cash,Bi-Weekly,2020-02-27 06:59:55.383431649,100.0,35.0
205,206,67.0,Male,Shirt,Clothing,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,PayPal,Weekly,2020-02-27 13:44:20.066683765,64.0,25.0
206,207,24.0,Male,T-shirt,Clothing,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,Venmo,Fortnightly,2020-02-27 20:28:44.749935881,55.0,6.0
207,208,62.0,Male,Gloves,Accessories,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,Bank Transfer,Bi-Weekly,2020-02-28 03:13:09.433187997,91.0,17.0
208,209,57.0,Male,Skirt,Clothing,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,Credit Card,Monthly,2020-02-28 09:57:34.116440113,38.0,30.5
209,210,55.0,Male,Sandals,Footwear,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,Cash,Every 3 Months,2020-02-28 16:41:58.799692228,97.0,44.0
210,211,45.0,Male,Jacket,Outerwear,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,PayPal,Fortnightly,2020-02-28 23:26:23.482944344,22.0,6.0
211,212,44.022402159244265,Male,Skirt,Clothing,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,Debit Card,Fortnightly,2020-02-29 06:10:48.166196460,92.0,45.0
212,213,67.0,Male,Handbag,Accessories,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,Debit Card,Annually,2020-02-29 12:55:12.849448576,84.0,35.0
213,214,30.0,Male,Handbag,Accessories,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,Debit Card,Every 3 Months,2020-02-29 19:39:37.532700692,93.0,11.0
214,215,24.0,Male,Jacket,Outerwear,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,Cash,Every 3 Months,2020-03-01 02:24:02.215952808,50.0,41.0
215,216,62.0,Male,Scarf,Accessories,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,PayPal,Bi-Weekly,2020-03-01 09:08:26.899204924,64.0,24.0
216,217,43.0,Male,Shorts,Clothing,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,Venmo,Weekly,2020-03-01 15:52:51.582457040,61.0,21.0
217,218,35.0,Male,Sunglasses,Accessories,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,Bank Transfer,Annually,2020-03-01 22:37:16.265709156,48.0,24.0
218,219,28.0,Male,T-shirt,Clothing,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,Credit Card,Quarterly,2020-03-02 05:21:40.948961272,45.0,18.0
219,220,32.0,Male,Belt,Accessories,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,Cash,Fortnightly,2020-03-02 12:06:05.632213388,88.0,12.0
220,221,39.0,Male,Sneakers,Footwear,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,Debit Card,Fortnightly,2020-03-02 18:50:30.315465504,57.0,48.0
221,222,28.0,Male,Hat,Accessories,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,Bank Transfer,Quarterly,2020-03-02 18:50:30.315465504,68.0,6.0
222,223,47.0,Male,Gloves,Accessories,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,PayPal,Fortnightly,2020-03-03 08:19:19.681969736,94.0,14.0
223,224,20.0,Male,Pants,Clothing,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,PayPal,Annually,2020-03-03 15:03:44.365221851,41.0,34.0
224,225,63.0,Male,Socks,Clothing,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,Cash,Every 3 Months,2020-03-03 21:48:09.048473967,83.0,12.0
225,226,25.0,Male,Jacket,Outerwear,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,Bank Transfer,Annually,2020-03-04 04:32:33.731726083,22.0,55.0
226,227,29.0,Male,Shoes,Footwear,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,PayPal,Monthly,2020-03-04 11:16:58.414978199,74.0,5.0
227,228,50.0,Male,Jeans,Clothing,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,Venmo,Fortnightly,2020-03-04 18:01:23.098230315,90.0,25.0
228,229,18.0,Not Specified,Socks,Clothing,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,Credit Card,Annually,2020-03-05 00:45:47.781482431,79.0,11.0
229,230,44.022402159244265,Male,Sandals,Footwear,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,PayPal,Every 3 Months,2020-03-05 07:30:12.464734547,28.0,27.0
230,231,66.0,Male,Scarf,Accessories,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,Credit Card,Annually,2020-03-05 14:14:37.147986663,88.0,43.0
231,232,28.0,Male,Blouse,Clothing,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,Debit Card,Every 3 Months,2020-03-05 20:59:01.831238779,26.0,18.0
232,233,54.0,Male,Jewelry,Accessories,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,Bank Transfer,Bi-Weekly,2020-03-06 03:43:26.514490895,27.0,32.0
233,234,19.0,Male,Sweater,Clothing,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,Bank Transfer,Every 3 Months,2020-03-06 10:27:51.197743011,83.0,27.0
234,235,20.0,Male,Gloves,Accessories,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,Credit Card,Weekly,2020-03-06 17:12:15.880995127,66.86180836707152,24.0
235,236,43.0,Male,Sunglasses,Accessories,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,Debit Card,Quarterly,2020-03-06 17:12:15.880995127,89.0,31.0
236,237,38.0,Male,Coat,Outerwear,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,PayPal,Fortnightly,2020-03-07 06:41:05.247499358,68.0,39.0
237,238,50.0,Not Specified,Dress,Clothing,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,Debit Card,Fortnightly,2020-03-07 13:25:29.930751474,90.0,36.0
238,239,64.0,Male,Skirt,Clothing,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,Cash,Annually,2020-03-07 20:09:54.614003590,34.0,5.0
239,240,49.0,Male,Pants,Clothing,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,Credit Card,Bi-Weekly,2020-03-08 02:54:19.297255706,51.0,47.0
240,241,44.022402159244265,Male,Sweater,Clothing,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,Bank Transfer,Fortnightly,2020-03-08 09:38:43.980507822,45.0,29.0
241,242,36.0,Male,Hoodie,Clothing,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,Venmo,Bi-Weekly,2020-03-08 16:23:08.663759938,88.0,43.0
242,243,55.0,Male,Coat,Outerwear,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,Debit Card,Every 3 Months,2020-03-08 23:07:33.347012054,85.0,40.0
243,244,25.0,Male,Jewelry,Accessories,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,Debit Card,Monthly,2020-03-09 05:51:58.030264170,100.0,4.0
244,245,53.0,Male,Belt,Accessories,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,PayPal,Weekly,2020-03-09 12:36:22.713516286,42.0,39.0
245,246,49.0,Male,Sandals,Footwear,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,Venmo,Fortnightly,2020-03-09 19:20:47.396768402,53.0,45.0
246,247,35.0,Male,Sunglasses,Accessories,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,Venmo,Bi-Weekly,2020-03-10 02:05:12.080020518,86.0,20.0
247,248,29.0,Male,Sweater,Clothing,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,Debit Card,Weekly,2020-03-10 02:05:12.080020518,66.0,14.0
248,249,47.0,Male,Belt,Accessories,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,PayPal,Weekly,2020-03-10 15:34:01.446524750,100.0,33.0
249,250,53.0,Male,Handbag,Accessories,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,Credit Card,Annually,2020-03-10 22:18:26.129776866,47.0,18.0
250,251,33.0,Male,Skirt,Clothing,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,Yes,Bank Transfer,Weekly,2020-03-11 05:02:50.813028981,25.0,9.0
251,252,21.0,Male,Handbag,Accessories,Idaho,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,PayPal,Annually,2020-03-11 11:47:15.496281097,51.0,21.0
252,253,32.0,Male,Shorts,Clothing,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,Venmo,Fortnightly,2020-03-11 18:31:40.179533213,41.0,33.0
253,254,52.0,Male,Boots,Footwear,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,Bi-Weekly,2020-03-12 01:16:04.862785329,73.0,15.0
254,255,67.0,Male,Sunglasses,Accessories,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,PayPal,Bi-Weekly,2020-03-12 08:00:29.546037445,42.0,4.0
255,256,43.0,Male,Scarf,Accessories,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,Debit Card,Annually,2020-03-12 14:44:54.229289561,20.0,25.0
256,257,58.0,Male,Jewelry,Accessories,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,Credit Card,Every 3 Months,2020-03-12 21:29:18.912541677,30.0,20.0
257,258,20.0,Male,Handbag,Accessories,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,Yes,Credit Card,Quarterly,2020-03-13 04:13:43.595793793,53.0,5.0
258,259,61.0,Male,Gloves,Accessories,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,Cash,Quarterly,2020-03-13 10:58:08.279045909,74.0,16.0
259,260,32.0,Male,Jeans,Clothing,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,Debit Card,Annually,2020-03-13 17:42:32.962298025,57.0,13.0
260,261,38.0,Male,Hat,Accessories,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,Credit Card,Every 3 Months,2020-03-14 00:26:57.645550141,57.0,11.0
261,262,21.0,Male,Jeans,Clothing,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,Credit Card,Annually,2020-03-14 07:11:22.328802257,77.0,21.0
262,263,37.0,Male,Pants,Clothing,Idaho,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,Yes,Debit Card,Annually,2020-03-14 13:55:47.012054373,40.0,6.0
263,264,27.0,Male,Shorts,Clothing,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,Venmo,Monthly,2020-03-14 20:40:11.695306488,66.86180836707152,29.0
264,265,36.0,Male,Pants,Clothing,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,Cash,Annually,2020-03-15 03:24:36.378558604,78.0,15.0
265,266,32.0,Male,Backpack,Accessories,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,Bi-Weekly,2020-03-15 10:09:01.061810720,59.0,17.0
266,267,51.0,Male,Jewelry,Accessories,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,Credit Card,Weekly,2020-03-15 16:53:25.745062836,75.0,32.0
267,268,64.0,Male,Sweater,Clothing,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,Venmo,Annually,2020-03-15 23:37:50.428314952,54.0,42.0
268,269,68.0,Male,Shoes,Footwear,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,Cash,Monthly,2020-03-16 06:22:15.111567068,42.0,21.0
269,270,68.0,Male,Blouse,Clothing,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,Cash,Bi-Weekly,2020-03-16 13:06:39.794819184,44.0,9.0
270,271,44.022402159244265,Male,Jeans,Clothing,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,Bank Transfer,Annually,2020-03-16 19:51:04.478071300,52.0,16.0
271,272,65.0,Male,Sunglasses,Accessories,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,Credit Card,Fortnightly,2020-03-17 02:35:29.161323416,69.0,42.0
272,273,48.0,Male,Jewelry,Accessories,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,Debit Card,Bi-Weekly,2020-03-17 09:19:53.844575532,130.0,37.0
273,274,69.0,Male,Coat,Outerwear,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,Debit Card,Quarterly,2020-03-17 16:04:18.527827648,33.0,32.0
274,275,59.0,Male,Jewelry,Accessories,Maryland,M,Indigo,Spring,3.0,Yes,Express,Yes,Yes,Cash,Bi-Weekly,2020-03-17 22:48:43.211079764,32.0,28.0
275,276,48.0,Male,Backpack,Accessories,Virginia,XL,Lavender,Winter,4.0,Yes,Express,Yes,Yes,Credit Card,Weekly,2020-03-18 05:33:07.894331880,85.0,13.0
276,277,25.0,Male,Skirt,Clothing,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,Bank Transfer,Fortnightly,2020-03-18 12:17:32.577583996,30.0,11.0
277,278,29.0,Male,Shirt,Clothing,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,Yes,Yes,Bank Transfer,Bi-Weekly,2020-03-18 19:01:57.260836111,29.0,36.0
278,279,57.0,Male,Sweater,Clothing,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,Debit Card,Annually,2020-03-18 19:01:57.260836111,95.0,23.0
279,280,23.0,Male,Sneakers,Footwear,Arkansas,L,Turquoise,Summer,4.0,Yes,Standard,Yes,Yes,Bank Transfer,Monthly,2020-03-19 08:30:46.627340343,69.0,37.0
280,281,45.0,Male,Sandals,Footwear,Idaho,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,Cash,Bi-Weekly,2020-03-19 15:15:11.310592459,69.0,21.0
281,282,38.0,Male,Belt,Accessories,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,Debit Card,Bi-Weekly,2020-03-19 21:59:35.993844575,61.0,15.0
282,283,21.0,Male,Skirt,Clothing,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,Cash,Monthly,2020-03-20 04:44:00.677096691,94.0,9.0
283,284,32.0,Male,Sweater,Clothing,Idaho,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,Venmo,Annually,2020-03-20 11:28:25.360348807,30.0,16.0
284,285,63.0,Male,Skirt,Clothing,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,PayPal,Quarterly,2020-03-20 18:12:50.043600923,45.0,4.0
285,286,29.0,Male,Handbag,Accessories,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,Debit Card,Bi-Weekly,2020-03-21 00:57:14.726853039,39.0,15.0
286,287,27.0,Male,Jewelry,Accessories,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,Debit Card,Annually,2020-03-21 07:41:39.410105155,51.0,6.0
